Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
n staycation family,overall nice stay family location perfect family service good staff friendly size bedroom everything ok love full glass window bathroom,4,2,n staycation familyoverall nice stay family location perfect family service good staff friendly size bedroom everything ok love full glass window bathroom,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.9584}",0.9584,2
great,pleased stay hotel scores top location price definitely value money check breeze pleased earlier check day impressed optimal use cabin space view toilet window awesome,5,2,greatpleased stay hotel scores top location price definitely value money check breeze pleased earlier check day impressed optimal use cabin space view toilet window awesome,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9552}",0.9552,2
staycation,room small feel comfort convenient location easy access shopping mall mrt station restaurants check staff friendly helpful breakfast much choice due situation still acceptable,3,1,staycationroom small feel comfort convenient location easy access shopping mall mrt station restaurants check staff friendly helpful breakfast much choice due situation still acceptable,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9136}",0.9136,2
staycation nights stay dec,booked rooms nights staycation december given connecting rooms ease good location clean price good considering location orchard counter staff polite check,4,2,staycation nights stay decbooked rooms nights staycation december given connecting rooms ease good location clean price good considering location orchard counter staff polite check,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.875}",0.875,2
good hotel great location soured check expereince,came part week long hotel hopping honeymoon stay pleasant one marred hour long check experience staff thoughtful left us goodies room really touched hearts though overall wish check experience start us wrong foot,4,2,good hotel great location soured check expereincecame part week long hotel hopping honeymoon stay pleasant one marred hour long check experience staff thoughtful left us goodies room really touched hearts though overall wish check experience start us wrong foot,"{'neg': 0.06, 'neu': 0.638, 'pos': 0.302, 'compound': 0.91}",0.91,2
great hangout,great place hang love comfy bed good couples teenagers recommended elderly rather squeezy great view see parts singapore ever get top floor remember close blinds using bathroom,4,2,great hangoutgreat place hang love comfy bed good couples teenagers recommended elderly rather squeezy great view see parts singapore ever get top floor remember close blinds using bathroom,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.9578}",0.9578,2
n staycay,good first experience yotel orchard staffs friendly extremely helpful hotel ambience cool rooms nice cosy good view also like super near ion orchard convenient really pleasant stay yotel would mind coming back,5,2,n staycaygood first experience yotel orchard staffs friendly extremely helpful hotel ambience cool rooms nice cosy good view also like super near ion orchard convenient really pleasant stay yotel would mind coming back,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9729}",0.9729,2
low flexibility amendment stay,stay self isolation arrival sure time pcr test result come booked two nights first trying shorten cancel stay day arrival hotel informed full amount would charged anyway know policy hotels may better stayed arrange partial refund complimentary,2,0,low flexibility amendment staystay self isolation arrival sure time pcr test result come booked two nights first trying shorten cancel stay day arrival hotel informed full amount would charged anyway know policy hotels may better stayed arrange partial refund complimentary,"{'neg': 0.168, 'neu': 0.626, 'pos': 0.205, 'compound': 0.4404}",0.4404,2
fantastic staycay,staycation mom niece great location easy access mom need help moving around room clean staff service breakfast great year old niece loved room loved pink lights comfy bunk bed thanks yotel giving us nice vacation currently hard travel,5,2,fantastic staycaystaycation mom niece great location easy access mom need help moving around room clean staff service breakfast great year old niece loved room loved pink lights comfy bunk bed thanks yotel giving us nice vacation currently hard travel,"{'neg': 0.022, 'neu': 0.419, 'pos': 0.559, 'compound': 0.9878}",0.9878,2
right family another wonderful experience repeat stay,great place stay especially staycation smacked right heart orchard road convienient although room small family feel clusterphobic clean rest assured yotel team take effort ensure hygiene cleaniness e g plastic wrapped tv remote provide individual hygiene pack include small bottle sanitizer second stay kids would like come next school holiday,5,2,right family another wonderful experience repeat staygreat place stay especially staycation smacked right heart orchard road convienient although room small family feel clusterphobic clean rest assured yotel team take effort ensure hygiene cleaniness e g plastic wrapped tv remote provide individual hygiene pack include small bottle sanitizer second stay kids would like come next school holiday,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9403}",0.9403,2
hotel experience orchard,memorable staycation due unique rooms attractive feature robot service ideal location programs tv also informative helpful service personnel also competent professional,5,2,hotel experience orchardmemorable staycation due unique rooms attractive feature robot service ideal location programs tv also informative helpful service personnel also competent professional,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.886}",0.886,2
comfy stay,comfy stay great breakfast choices reclining bed good one accessible bus stop mrt near shopping belt great service staff crew clean hotel although wait check little long,5,2,comfy staycomfy stay great breakfast choices reclining bed good one accessible bus stop mrt near shopping belt great service staff crew clean hotel although wait check little long,"{'neg': 0.056, 'neu': 0.59, 'pos': 0.354, 'compound': 0.9118}",0.9118,2
yotel orchard,bed uncomfortable high therefore difficult get bed check relatively fast smooth help friendly reception breakfast good overall still quite acceptable,3,1,yotel orchardbed uncomfortable high therefore difficult get bed check relatively fast smooth help friendly reception breakfast good overall still quite acceptable,"{'neg': 0.162, 'neu': 0.476, 'pos': 0.362, 'compound': 0.7425}",0.7425,2
